AFP	APOBEC3A	ART3	CCL7	CXCL10	CXCL9	DNAH7	GRID2	HTR3A	KRT78	LAMP3	MYLK2	PGBD5	POTEKP	RAET1L	SLC28A2	SOX11	SPHK1	TH	TMEM171	TNRC18P1	TREM1	TTC6	UGT2B15	VRTN
sample81	7.38370429247405	7.28540221886225	4.39231742277876	1	9.14210705730255	10.0209799389042	7.12928301694497	0	1	0	6.79441586635011	6.68650052718322	4.95419631038687	13.1405102723682	5.64385618977472	5.78135971352466	4.70043971814109	8.54303182025524	4.75488750216347	5.32192809488736	6.4262647547021	4.64385618977472	9.43671154213721	0	0
sample82	4.32192809488736	5.16992500144231	0	0	8.49585502688717	7.53915881110803	8.43045255166553	0	0	0	5.49185309632967	4.32192809488736	6.04439411935845	10.5745935273376	0	5.6724253419715	5.95419631038687	7.82654848729092	7.56985560833095	1	8.10328780841202	7.10852445677817	10.007027266894	6.84549005094437	0
sample83	0	5.75488750216347	1	0	7.99435343685886	6.12928301694497	7.78135971352466	0	0	0	5.78135971352466	5.04439411935845	5.75488750216347	4	0	6.4594316186373	5.4594316186373	3.8073549220576	0	0	9.5352753766208	1	10.3976746329483	8.48381577726426	0
sample84	7.19967234483636	6.06608919045777	0	5.85798099512757	9.5018371849023	9.33762190199251	6.84549005094437	4.58496250072116	4.52356195605701	1	7.49185309632967	6.83289001416474	5.32192809488736	11.5284541107648	0	5.32192809488736	6.3037807481771	9.22158712126481	4.08746284125034	5.24792751344359	5.61470984411521	6.44294349584873	8.37503943134693	0	4.08746284125034
sample85	1	1	1	0	8.15987133677839	7.96000193206808	7.11894107272351	0	5.52356195605701	0	5.83289001416474	4.32192809488736	5.28540221886225	12.5132341138061	1	5.32192809488736	5.97727992349992	8.89178370321831	4.32192809488736	0	8.04439411935845	5.4262647547021	8.3037807481771	1	0
sample86	4.58496250072116	6.24792751344359	4.24792751344359	0	10.1598713367784	11.5651020783603	6.85798099512757	4.08746284125034	5	4.24792751344359	7.61470984411521	5.78135971352466	5.93073733756289	10.0861362250273	0	4.95419631038687	4.90689059560852	8.36194377373524	7.74146698640115	1	7.19967234483636	5.49185309632967	8.76487159073609	5.7279204545632	0
sample87	1	0	0	0	9.20945336562895	9.05799172275918	4.52356195605701	0	1	4.16992500144231	5.16992500144231	5.97727992349992	4.39231742277876	12.5137275959524	6.37503943134692	3	3.58496250072116	7.27612440527424	4.8073549220576	4.4594316186373	4	6.04439411935845	7	7.08746284125034	0
sample88	9.6724253419715	5.39231742277876	1	0	9.96722625883599	10.2094533656289	7.16992500144231	7.05528243550119	5.16992500144231	5.4594316186373	7.20945336562895	8.83289001416474	6.06608919045777	10.047123912114	4.85798099512757	2.58496250072116	5.4594316186373	8.79116288855502	9.319672120947	5.20945336562895	7.75488750216347	5.28540221886225	7.33985000288462	6	0
sample89	1	6.95419631038687	6.79441586635011	5.58496250072116	11.4288835520102	10.2021238238305	4.64385618977472	4	0	6.79441586635011	8.467605550083	7.62935662007961	4.39231742277876	4.52356195605701	4.95419631038687	4.75488750216347	7.97727992349992	8.24317398347295	4.24792751344359	5	4.64385618977472	4.75488750216347	2	1	3.90689059560852
sample90	6.08746284125034	5.49185309632967	1	0	10.5660540381711	10.0808175276083	6.08746284125034	4.08746284125034	0	0	7.05528243550119	4.08746284125034	5.7279204545632	12.0562990145503	0	5.58496250072116	6.24792751344359	8.57364718749332	3	5.16992500144231	8.10328780841202	5.49185309632967	8.64745842645492	1	4.58496250072116
sample91	4.08746284125034	6.14974711950468	5.08746284125034	0	9.9957671508778	11.4933551214949	8.4797802640291	4.75488750216347	4.90689059560852	4.39231742277876	8.68999797141945	4.08746284125034	6.08746284125034	13.5876603336095	6.2667865406949	7.25738784269265	6.16992500144231	9.10852445677817	4.8073549220576	6.64385618977472	8.65105169117893	5.52356195605701	8.5274770060604	4.58496250072116	5.12928301694497
sample92	0	1	4.08746284125034	1	8.01680828768655	7.57742882803575	5.16992500144231	4.64385618977472	1	5.24792751344359	5.97727992349992	7.05528243550119	4.08746284125034	13.5441192333437	4.70043971814109	4.64385618977472	5.7279204545632	6.91886323727459	0	0	7.7279204545632	6.97727992349992	8.24317398347295	5.52356195605701	1
sample93	6.93073733756289	5.93073733756289	5.20945336562895	0	8.85798099512757	9.59991284218713	7.93073733756289	4	0	4.75488750216347	7.43462822763672	1	7.4178525148859	8.62935662007961	4.70043971814109	6.84549005094437	6.61470984411521	8.75822321472672	5.24792751344359	4	5.78135971352466	3.58496250072116	6.88264304936184	4.64385618977472	0
sample94	7.79441586635011	7.86418614465428	5.93073733756289	1	11.5142209093581	10.4115109880121	7.58496250072116	6.14974711950468	6.76818432477693	0	8.11894107272351	2.58496250072116	7.78135971352466	9.3037807481771	4.64385618977472	5.20945336562895	8	9.7632123668144	6.20945336562895	6.83289001416474	7.09803208296053	5.8073549220576	6.76818432477693	7.56985560833095	1
sample95	7.91288933622996	5.78135971352466	5.78135971352466	0	8.90989308377004	8.96866679319521	7.25738784269265	5.58496250072116	0	0	6.02236781302845	5.35755200461808	6.6724253419715	9.06069593168755	0	6.06608919045777	5.20945336562895	9.33539035469392	4.24792751344359	5.24792751344359	5.12928301694497	4.90689059560852	6.90689059560852	4.39231742277876	1
sample96	5.6724253419715	6.20945336562895	5.12928301694497	1	8.93957921431469	8.82654848729091	5.61470984411521	4.75488750216347	4.08746284125034	1	7.16992500144231	4.90689059560852	5.75488750216347	6.02236781302845	1	5.16992500144231	6	8.40087943628218	1	1	3.70043971814109	4.95419631038687	5.8073549220576	0	0
sample97	1	7.91886323727459	5.08746284125034	1	7.96578428466209	8.86418614465428	4.08746284125034	4.64385618977472	0	0	5.75488750216347	3.16992500144231	5.93073733756289	4.90689059560852	4.52356195605701	4.95419631038687	2.58496250072116	7.467605550083	3.32192809488736	3.58496250072116	3.58496250072116	7.02236781302845	1.58496250072116	0	4.24792751344359
sample98	7.21916852046216	5.32192809488736	5.75488750216347	0	7.4178525148859	7.29462074889163	7.34872815423108	6.08746284125034	6.65821148275179	4.32192809488736	8.01122725542325	1	7.84549005094437	7.66533591718518	6.82017896241519	3.58496250072116	8.79441586635011	11.0244471240406	4.16992500144231	0	5.6724253419715	7.19967234483636	6.4594316186373	1	0
sample99	8.99717948093762	5.16992500144231	5.39231742277876	0	9.90388184573618	9.8703647195834	7.45121111183233	4.95419631038687	4.58496250072116	0	8.4594316186373	5.97727992349992	7.07681559705083	10.2336196767597	5.93073733756289	5.58496250072116	7.11894107272351	9.70908381255034	4.08746284125034	5.4594316186373	6.83289001416474	5	8.01122725542325	4.24792751344359	0
sample100	6.96578428466209	5.85798099512757	5.32192809488736	0	7.71424551766612	7.17990909001493	6.95419631038687	0	0	5.16992500144231	7.39231742277876	3.8073549220576	6.04439411935845	8.44294349584873	5.35755200461808	5.78135971352466	6.79441586635011	9.79116288855502	8.74483383749955	6.39231742277876	5.85798099512757	3.4594316186373	7.24792751344359	1	4.52356195605701
sample101	9.41362792902417	5.04439411935845	4.24792751344359	0	8.40087943628218	7.51569983828404	7.64385618977472	4	0	4.75488750216347	7.31288295528436	1	5.97727992349992	9.78626962764847	1	6.16992500144231	7.01122725542325	8.95128471496697	3.4594316186373	5.8073549220576	5.93073733756289	5.20945336562895	8.37937836707126	4.90689059560852	4.52356195605701
sample102	6.49185309632967	5.7279204545632	5.04439411935845	0	9.51372759595244	9.64565843240871	6.4757334309664	4.85798099512757	1	5.08746284125034	7.98868468677217	4.90689059560852	6.8073549220576	7.33091687811462	1	3.70043971814109	5.52356195605701	9.09275714091985	5.12928301694497	5.32192809488736	4	4.58496250072116	4.90689059560852	5.12928301694497	1
sample103	6.49185309632967	6.53915881110803	4.4594316186373	0	8.73470962022584	9.19229281447077	6.8073549220576	4.90689059560852	0	4.75488750216347	7.10852445677817	0	6.6724253419715	5.97727992349992	5.52356195605701	5.4262647547021	5.88264304936184	9.81858217748086	4.08746284125034	7.78135971352466	5.61470984411521	5.55458885167764	6.04439411935845	4.08746284125034	0
sample104	6.4262647547021	6.64385618977472	5.4262647547021	0	10.604553229079	9.3151495622563	6.10852445677817	4	0	0	6.32192809488736	2.58496250072116	5	9.93221475196838	4.32192809488736	5.04439411935845	4.52356195605701	8.83920378809694	4.4594316186373	4.39231742277876	5.12928301694497	5.8073549220576	6.32192809488736	6.2667865406949	0
sample105	3.8073549220576	6.56985560833095	5.61470984411521	1	9.56224242422107	10.2300204357056	4.24792751344359	5.32192809488736	1	0	7.04439411935845	5.61470984411521	6.16992500144231	5.24792751344359	0	5.39231742277876	5.61470984411521	8.31288295528435	4	4.75488750216347	2.8073549220576	7.22881869049588	2.32192809488736	0	0
sample106	4.08746284125034	6.64385618977472	4.32192809488736	1	8.46352437327118	9.4093909361377	5.04439411935845	0	1	0	5.93073733756289	1	6.24792751344359	6.79441586635011	1	4.4594316186373	3.58496250072116	7.61470984411521	2.8073549220576	4.08746284125034	4.39231742277876	7.8008998999203	4.16992500144231	0	1
sample107	4	7.10852445677817	5.90689059560852	0	11.4083297407674	12.9503736350245	4.24792751344359	5.52356195605701	6.37503943134692	0	6.10852445677817	3.16992500144231	4.64385618977472	4	1	3	4.39231742277876	7.95419631038687	3.58496250072116	5.4262647547021	2.32192809488736	5.83289001416474	1	0	0
sample108	7.55458885167764	9.29232163280204	11.0354864512922	8.72109918870719	12.731106854388	9.89784545600551	6.24792751344359	0	11.4267888945956	8.84549005094438	9.09275714091985	5.95419631038687	9.91737207947684	10.1369911120802	8.68650052718322	4.39231742277876	8.77478705960117	10.3140167039014	9.61286849729104	9.21431912080077	5.08746284125034	7.48381577726426	6.52356195605701	6.7279204545632	11.471675214392
sample109	7.60733031374961	4.58496250072116	5.64385618977472	0	8.78135971352466	9.25502856981873	6.37503943134692	4	4.39231742277876	1	6.8703647195834	0	6.59991284218713	8.5077946401987	5.75488750216347	5	5.49185309632967	9.39660478118186	1	4.08746284125034	5.39231742277876	6.06608919045777	7.60733031374961	4.08746284125034	0
sample110	6.89481776330794	5.7279204545632	4.75488750216347	0	9.94104760634058	10.4868350215631	8.26209484537018	4.64385618977472	0	0	8.01680828768655	3.58496250072116	6.24792751344359	11.0505289055306	5.93073733756289	5.75488750216347	7.83289001416474	8.82972273508606	4.08746284125034	5.16992500144231	7.82017896241519	5.32192809488736	8.8008998999203	7.71424551766612	4.08746284125034
sample111	5.4594316186373	7.5077946401987	5.28540221886225	5.20945336562895	8.90989308377004	9.09011241966429	7.17990909001493	7.23840473932508	1	4.16992500144231	8.06069593168755	3.8073549220576	5.90689059560852	7.44294349584873	5.4262647547021	6.06608919045777	7.21916852046216	9.31061278165953	3.4594316186373	4.08746284125034	4.4594316186373	7.66533591718518	5.52356195605701	4.85798099512757	4
sample112	4.16992500144231	7.37503943134692	5.24792751344359	1	9.34207466799914	9.46147944728616	7.4594316186373	6.98868468677217	5.8073549220576	1	7.66533591718518	3.58496250072116	6.89481776330794	8.66888498426625	4.70043971814109	1	7.49984588708321	8.65463602852797	0	1	5.70043971814109	6.89481776330794	6	4.32192809488736	0
sample113	7.05528243550119	7.38370429247405	4.16992500144231	0	9.70735913208088	10.2455527062557	5.49185309632967	0	1	4.70043971814109	7.4093909361377	1	6.4757334309664	6.7279204545632	5.35755200461808	3.70043971814109	6	8.58496250072116	3.4594316186373	5.8073549220576	3.8073549220576	7.97154355395077	6.83289001416474	4.58496250072116	0
sample114	5.88264304936184	4.75488750216347	4.24792751344359	0	6.79441586635011	6.06608919045777	7.13955135239879	5	4	4.08746284125034	6.33985000288462	1	6.22881869049588	10.0154150523867	0	4.08746284125034	4.24792751344359	7.40087943628218	5.04439411935845	4.08746284125034	5.88264304936184	4.58496250072116	5.64385618977472	4	0
sample115	10.4888443464573	5.32192809488736	4	1	7.5077946401987	8.14974711950468	6.22881869049588	4.52356195605701	5.49185309632967	0	7.64385618977472	2.58496250072116	7.4757334309664	9.54882190845875	4.75488750216347	6	6.22881869049588	8.65105169117893	5.52356195605701	8.79441586635011	7.53138146051631	3.90689059560852	6.82017896241519	4.39231742277876	1
sample116	6.78135971352466	5.39231742277876	3.90689059560852	5.39231742277876	8.7714894695006	8.42206476617281	6.49185309632967	5.28540221886225	4.52356195605701	4.08746284125034	5.88264304936184	3.16992500144231	6.71424551766612	9.39660478118186	4.08746284125034	5.6724253419715	5.20945336562895	7.68650052718322	5.4262647547021	4.64385618977472	5.6724253419715	6.70043971814109	6.14974711950468	6.12928301694497	0
sample117	4	6.22881869049588	4.39231742277876	5.4594316186373	7.25738784269265	8.26209484537018	5.32192809488736	6.61470984411521	4.75488750216347	3.90689059560852	4.32192809488736	1	5.95419631038687	5.6724253419715	4.16992500144231	4.52356195605701	4.16992500144231	7.17990909001493	2.8073549220576	0	2.8073549220576	5.39231742277876	2.32192809488736	0	5.12928301694497
sample118	6.08746284125034	7.19967234483636	4.24792751344359	1	6.62935662007961	6.84549005094437	6.58496250072116	6.18982455888002	5.08746284125034	4.64385618977472	6.06608919045777	4.64385618977472	7.08746284125034	8.58871463558226	5.93073733756289	4.24792751344359	5.55458885167764	8.4594316186373	1	0	5.93073733756289	7.16992500144231	5.4262647547021	0	5.28540221886225
sample119	1	4.4594316186373	4.16992500144231	0	8.20945336562895	9.52160043972373	4.70043971814109	6.59991284218713	7.70735913208088	1	10.7456743240021	3.8073549220576	4.39231742277876	7.27612440527424	0	6.93073733756289	4.52356195605701	7.22881869049588	1	0	5.55458885167764	5.4594316186373	2	0	7.63662462054365
sample120	8.03342300153745	1	4.90689059560852	0	8.47167521439204	8.11894107272351	8.01680828768655	0	0	1	6.37503943134692	1	5.8073549220576	10.8649599151426	4.39231742277876	6.6724253419715	7.53915881110803	8.72109918870719	5.4262647547021	4.4594316186373	7.02236781302845	3.90689059560852	7.31288295528436	7.49185309632967	0
sample121	3.32192809488736	5.16992500144231	4.39231742277876	1	7.17990909001493	7.4093909361377	5.70043971814109	0	0	0	5.90689059560852	1	6.37503943134692	7.23840473932508	1	4.4594316186373	7.24792751344359	8.90086680798075	6.04439411935845	3.90689059560852	4.4594316186373	7.4757334309664	4.70043971814109	4.64385618977472	1
sample122	5.64385618977472	5.24792751344359	4.08746284125034	0	7.98868468677217	7.33985000288462	6.62935662007961	4.4594316186373	4.24792751344359	1	6.3037807481771	2.58496250072116	6.08746284125034	9.57364718749332	4.64385618977472	5.7279204545632	5.83289001416474	8.97154355395077	4.75488750216347	0	6.22881869049588	5.70043971814109	6.06608919045777	4.90689059560852	4.4594316186373
sample123	4	0	3.70043971814109	5.04439411935845	6.74146698640115	7.74146698640115	5.4262647547021	5.49185309632967	4.16992500144231	4.85798099512757	5.4262647547021	4.75488750216347	5.55458885167764	6.65821148275179	1	6.08746284125034	4.58496250072116	6.53915881110803	1	3.8073549220576	4.70043971814109	4.58496250072116	4.32192809488736	3.32192809488736	1
sample124	3.90689059560852	5.4594316186373	4.95419631038687	1	10.1395513523988	12.400612641082	5.58496250072116	6	8.58496250072116	6.12928301694497	9.26912667914942	4.90689059560852	4.75488750216347	6.8703647195834	0	6.98868468677217	4.4594316186373	8.02790599656988	3.8073549220576	4.32192809488736	5.08746284125034	6.5077946401987	4.95419631038687	4.24792751344359	4.95419631038687
sample125	4.39231742277876	1	4.39231742277876	0	6.49185309632967	6.85798099512757	7.11894107272351	1	1	0	6.16992500144231	4.08746284125034	5.95419631038687	9.33315535031062	4.85798099512757	5.8073549220576	5.08746284125034	8.64745842645492	4.70043971814109	3.90689059560852	6.18982455888002	4.24792751344359	6.4093909361377	4.16992500144231	1
sample126	6.22881869049588	0	3.70043971814109	0	6.32192809488736	7.38370429247405	7.49984588708321	5.16992500144231	0	4.75488750216347	6.71424551766612	4.08746284125034	6.79441586635011	10.3837042924741	5.24792751344359	6.4594316186373	6.8073549220576	8.96289600533726	4.90689059560852	4.08746284125034	6.32192809488736	5.28540221886225	7.53138146051631	7.22881869049588	4.52356195605701
sample127	8.73131903102506	5.4594316186373	4.52356195605701	0	7.65821148275179	7.22881869049588	8.03342300153745	5.24792751344359	6.56985560833095	1	7.68650052718322	3.58496250072116	7.7279204545632	10.0606959316876	6.74146698640115	5.4262647547021	6.52356195605701	9.03066713624694	3.4594316186373	4.64385618977472	8.29920801838728	6.14974711950468	8.85486838326024	4.58496250072116	4.08746284125034
sample128	9.76818432477693	1	5	0	6.49185309632967	7.53915881110803	8.3037807481771	1	1	1	6.95419631038687	1	7	9.04984854945056	5.61470984411521	4.58496250072116	6.82017896241519	9.18487534290828	4.08746284125034	1	6.8703647195834	5.58496250072116	7.4178525148859	5.55458885167764	1
sample129	0	6.4262647547021	4.4594316186373	0	8.37937836707126	7.55458885167764	6.93073733756289	1	0	0	5.83289001416474	3.58496250072116	6.33985000288462	10.8672787397097	4.08746284125034	6.08746284125034	1	6.8703647195834	2.8073549220576	1	6.16992500144231	6.22881869049588	6.4262647547021	0	1
